circuit_depth,gate_count,error_tolerance,job_type,priority_level,max_wait_time,backend_name,queue,success_rate,wait_time,status,avg_error,avg_noise,ai_confidence,processor_desc,suitability
199,1466,0.0393,QAOA,Low,196,ibm_fez,80,0.787,47.68,Online,0.001334,0.004435,0.924,Heron r2,0.406
78,801,0.0123,BellState,Low,461,ibm_torino,60,0.891,43.06,Online,0.001191,0.020639,0.861,Heron r1,0.808
168,1056,0.0436,QAOA,High,342,ibm_marrakesh,63,0.792,35.52,Online,0.00091,0.003092,0.87,Heron r2,0.345
34,635,0.0043,Grover,Low,186,ibm_torino,353,0.886,384.45,Online,0.001241,0.019542,0.702,Heron r1,0.846
155,1976,0.0134,QAOA,Low,402,ibm_torino,41,0.835,59.98,Online,0.001255,0.020559,0.928,Heron r1,0.787
61,378,0.0135,Grover,High,528,ibm_torino,282,0.86,197.22,Online,0.001227,0.019059,0.714,Heron r1,0.73
97,1167,0.0369,BellState,Medium,450,ibm_pittsburgh,188,0.891,303.65,Online,0.000753,0.004413,0.731,Heron r3,0.425
122,282,0.0156,VQE,High,579,ibm_fez,48,0.849,26.76,Online,0.001264,0.004732,0.731,Heron r2,0.757
66,458,0.0018,BellState,High,585,ibm_fez,121,0.899,118.74,Online,0.001278,0.004471,0.847,Heron r2,0.942
102,1446,0.012,VQE,Low,407,ibm_brisbane,47,0.894,46.48,Online,0.000671,0.002872,0.86,Eagle r3,0.808
33,687,0.0409,QuantumFourier,High,208,ibm_torino,151,0.873,268.36,Online,0.00124,0.019327,0.987,Heron r1,0.382
77,1925,0.0444,BellState,Medium,322,ibm_fez,376,0.861,207.82,Online,0.001328,0.00477,0.957,Heron r2,0.275
17,665,0.0072,QAOA,Low,75,ibm_marrakesh,117,0.888,220.27,Online,0.000946,0.003097,0.717,Heron r2,0.861
47,647,0.0141,QuantumFourier,Low,266,ibm_torino,73,0.965,144.28,Online,0.001159,0.020105,0.704,Heron r1,0.794
159,704,0.016,BellState,Low,572,ibm_torino,104,0.917,103.16,Online,0.001214,0.019548,0.821,Heron r1,0.75
46,473,0.0141,Grover,Low,33,ibm_fez,23,0.824,42.21,Online,0.00135,0.004604,0.887,Heron r2,0.781
181,784,0.0388,Grover,Low,265,ibm_marrakesh,41,0.838,49.63,Online,0.000918,0.003351,0.86,Heron r2,0.427
129,448,0.018,QAOA,Medium,140,ibm_pittsburgh,356,0.905,232.08,Online,0.000742,0.004447,0.772,Heron r3,0.65
60,1440,0.0319,QuantumFourier,High,156,ibm_torino,358,0.77,335.86,Online,0.001148,0.019036,0.809,Heron r1,0.434
190,942,0.02,QuantumFourier,Medium,187,ibm_kingston,185,0.83,255.57,Online,0.000943,0.003792,0.818,Heron r2,0.653
113,1947,0.0386,QAOA,Medium,373,ibm_marrakesh,253,0.841,167.41,Online,0.000919,0.003163,0.981,Heron r2,0.377
133,812,0.0401,VQE,High,399,ibm_fez,109,0.839,184.62,Online,0.00129,0.004508,0.723,Heron r2,0.397
64,1194,0.0328,BellState,High,496,ibm_marrakesh,13,0.874,14.42,Online,0.000985,0.003287,0.953,Heron r2,0.526
66,1009,0.0012,BellState,Low,326,ibm_torino,50,0.845,58.99,Online,0.001188,0.019688,0.846,Heron r1,0.956
181,593,0.0483,VQE,Medium,288,ibm_marrakesh,327,0.876,282.25,Online,0.000939,0.003254,0.944,Heron r2,0.23
147,975,0.021,QAOA,Medium,101,ibm_torino,332,0.856,208.09,Online,0.001178,0.019123,0.861,Heron r1,0.611
155,1036,0.0093,BellState,High,251,ibm_brisbane,223,0.959,390.07,Online,0.000687,0.003039,0.719,Eagle r3,0.815
110,343,0.0112,QuantumFourier,Low,268,ibm_pittsburgh,48,0.938,32.38,Online,0.000809,0.004769,0.81,Heron r3,0.83
108,1651,0.0317,QAOA,Medium,492,ibm_torino,184,0.943,181.57,Online,0.001215,0.019385,0.8,Heron r1,0.516
37,1393,0.0344,QAOA,Medium,459,ibm_marrakesh,366,0.826,364.14,Online,0.000906,0.003342,0.801,Heron r2,0.405
184,532,0.0326,Grover,High,352,ibm_marrakesh,387,0.805,308.34,Online,0.000923,0.00315,0.719,Heron r2,0.421
166,1798,0.0486,QAOA,High,526,ibm_brisbane,123,0.841,215.66,Online,0.000669,0.003047,0.755,Eagle r3,0.266
81,1170,0.022,Grover,High,428,ibm_marrakesh,120,0.848,208.13,Online,0.000949,0.003302,0.83,Heron r2,0.645
59,384,0.0476,BellState,High,295,ibm_pittsburgh,154,0.819,162.9,Online,0.000819,0.00466,0.949,Heron r3,0.27
13,1943,0.0123,QAOA,High,594,ibm_torino,25,0.87,20.17,Online,0.001238,0.019287,0.957,Heron r1,0.813
31,315,0.0238,VQE,Low,415,ibm_brisbane,316,0.98,473.36,Online,0.000673,0.003144,0.872,Eagle r3,0.593
12,1115,0.0147,Grover,Low,401,ibm_pittsburgh,10,0.91,5.37,Online,0.000806,0.004818,0.91,Heron r3,0.785
27,1500,0.0232,QuantumFourier,Low,244,ibm_fez,76,0.899,127.5,Online,0.001307,0.004601,0.842,Heron r2,0.654
136,1497,0.0152,QAOA,Low,509,ibm_marrakesh,80,0.894,126.33,Online,0.000928,0.003059,0.822,Heron r2,0.759
143,965,0.0176,VQE,High,50,ibm_brisbane,348,0.795,617.31,Online,0.000676,0.003148,0.983,Eagle r3,0.635
14,1165,0.0085,Grover,Medium,427,ibm_brisbane,46,0.964,40.18,Online,0.000684,0.003139,0.935,Eagle r3,0.872
26,1923,0.0183,QAOA,Low,445,ibm_kingston,110,0.753,183.71,Online,0.000952,0.003645,0.742,Heron r2,0.68
199,583,0.025,QAOA,Medium,275,ibm_fez,393,0.939,604.86,Online,0.001292,0.004774,0.904,Heron r2,0.558
42,772,0.0291,QAOA,Low,310,ibm_kingston,397,0.842,242.24,Online,0.000951,0.003851,0.712,Heron r2,0.475
122,1435,0.0475,Grover,Low,130,ibm_fez,249,0.785,267.11,Online,0.001278,0.004542,0.844,Heron r2,0.248
45,1956,0.0484,BellState,High,457,ibm_brisbane,343,0.978,578.67,Online,0.000686,0.003136,0.96,Eagle r3,0.242
21,756,0.0157,QuantumFourier,Medium,544,ibm_pittsburgh,143,0.778,153.55,Online,0.000743,0.004709,0.983,Heron r3,0.71
61,257,0.0169,VQE,High,338,ibm_fez,147,0.89,111.26,Online,0.001306,0.004399,0.715,Heron r2,0.723
76,161,0.0363,QAOA,Medium,568,ibm_marrakesh,341,0.975,299.11,Online,0.000975,0.003268,0.864,Heron r2,0.415
164,967,0.0216,BellState,Low,332,ibm_torino,141,0.768,166.39,Online,0.001244,0.020711,0.85,Heron r1,0.633
80,1023,0.0437,VQE,Medium,432,ibm_kingston,208,0.954,333.12,Online,0.00102,0.003535,0.913,Heron r2,0.341
54,1196,0.0055,BellState,High,76,ibm_pittsburgh,120,0.868,183.8,Online,0.00077,0.004371,0.746,Heron r3,0.877
161,401,0.0163,QuantumFourier,Low,201,ibm_kingston,62,0.798,49.28,Online,0.000987,0.003566,0.988,Heron r2,0.73
83,1121,0.0369,QuantumFourier,Low,126,ibm_kingston,119,0.815,120.93,Online,0.001023,0.003698,0.721,Heron r2,0.431
142,1105,0.041,QAOA,Medium,375,ibm_pittsburgh,229,0.763,219.93,Online,0.000793,0.004417,0.799,Heron r3,0.332
34,937,0.018,QuantumFourier,High,253,ibm_pittsburgh,271,0.94,205.13,Online,0.000767,0.004739,0.87,Heron r3,0.679
41,276,0.0447,Grover,Low,313,ibm_fez,300,0.865,228.41,Online,0.001283,0.00467,0.927,Heron r2,0.29
19,533,0.0052,BellState,Low,233,ibm_brisbane,371,0.832,494.58,Online,0.0007,0.00307,0.978,Eagle r3,0.811
174,1037,0.0292,Grover,Low,241,ibm_kingston,13,0.942,10.75,Online,0.000971,0.003589,0.727,Heron r2,0.59
166,553,0.0492,VQE,High,416,ibm_brisbane,164,0.915,191.41,Online,0.000729,0.002998,0.957,Eagle r3,0.263
93,1391,0.0226,QuantumFourier,Medium,537,ibm_brisbane,294,0.779,528.9,Online,0.000708,0.002991,0.754,Eagle r3,0.576
153,1820,0.0205,Grover,Medium,432,ibm_kingston,322,0.909,266.19,Online,0.001021,0.003779,0.905,Heron r2,0.629
171,1211,0.0106,QuantumFourier,Medium,74,ibm_torino,381,0.978,725.92,Online,0.001167,0.019833,0.949,Heron r1,0.768
40,872,0.015,QAOA,High,505,ibm_fez,100,0.778,170.98,Online,0.001277,0.004812,0.778,Heron r2,0.738
137,888,0.0092,BellState,Medium,190,ibm_fez,247,0.832,493.27,Online,0.001291,0.004407,0.824,Heron r2,0.794
192,361,0.034,BellState,High,477,ibm_kingston,185,0.849,214.24,Online,0.000988,0.003832,0.861,Heron r2,0.461
34,1751,0.0335,VQE,Medium,209,ibm_torino,390,0.893,369.84,Online,0.001235,0.020049,0.725,Heron r1,0.429
159,214,0.0299,Grover,Low,503,ibm_fez,241,0.825,225.67,Online,0.001353,0.004756,0.859,Heron r2,0.505
189,660,0.0172,QAOA,High,101,ibm_pittsburgh,262,0.958,355.16,Online,0.00079,0.004515,0.927,Heron r3,0.696
99,1996,0.0191,VQE,High,327,ibm_fez,48,0.781,74.79,Online,0.00126,0.004602,0.848,Heron r2,0.694
154,1489,0.0145,QAOA,Low,590,ibm_pittsburgh,331,0.809,201.24,Online,0.000778,0.004555,0.907,Heron r3,0.687
171,1296,0.0482,BellState,Medium,291,ibm_brisbane,158,0.98,265.39,Online,0.000713,0.003051,0.79,Eagle r3,0.292
43,1976,0.0071,BellState,Medium,54,ibm_torino,30,0.751,27.56,Online,0.001247,0.020288,0.845,Heron r1,0.861
28,226,0.0182,VQE,Low,474,ibm_pittsburgh,206,0.834,249.89,Online,0.000811,0.004445,0.886,Heron r3,0.672
133,356,0.0232,VQE,Medium,286,ibm_marrakesh,158,0.888,118.62,Online,0.000952,0.003269,0.818,Heron r2,0.627
134,495,0.0352,BellState,Low,575,ibm_torino,31,0.777,58.05,Online,0.001167,0.019914,0.744,Heron r1,0.471
194,687,0.0141,Grover,Low,369,ibm_kingston,125,0.856,153.77,Online,0.00098,0.00388,0.826,Heron r2,0.756
145,921,0.0257,BellState,Low,377,ibm_pittsburgh,295,0.888,308.07,Online,0.00081,0.004593,0.946,Heron r3,0.555
41,992,0.0203,QAOA,Medium,213,ibm_marrakesh,317,0.788,343.45,Online,0.000955,0.003053,0.815,Heron r2,0.608
84,1925,0.0361,VQE,Medium,348,ibm_pittsburgh,86,0.878,79.44,Online,0.000783,0.004798,0.912,Heron r3,0.46
46,1102,0.0154,Grover,High,505,ibm_marrakesh,210,0.771,399.61,Online,0.000964,0.003114,0.933,Heron r2,0.7
92,994,0.0117,QAOA,High,423,ibm_marrakesh,143,0.787,193.08,Online,0.00093,0.003126,0.919,Heron r2,0.771
138,1876,0.0082,Grover,High,451,ibm_torino,151,0.828,161.4,Online,0.001248,0.019697,0.881,Heron r1,0.831
153,725,0.0449,QuantumFourier,High,508,ibm_marrakesh,102,0.914,195.8,Online,0.000912,0.00308,0.959,Heron r2,0.341
48,317,0.0056,BellState,High,119,ibm_brisbane,376,0.783,577.6,Online,0.000674,0.003141,0.859,Eagle r3,0.794
24,241,0.0036,QAOA,High,341,ibm_fez,278,0.823,218.48,Online,0.001278,0.004499,0.74,Heron r2,0.863
118,447,0.0057,BellState,Medium,134,ibm_pittsburgh,372,0.865,303.83,Online,0.000761,0.004608,0.706,Heron r3,0.811
63,1979,0.0472,BellState,Medium,384,ibm_marrakesh,323,0.822,346.59,Online,0.000907,0.003193,0.965,Heron r2,0.236
47,320,0.0485,VQE,Low,501,ibm_fez,332,0.809,553.01,Online,0.001306,0.004828,0.81,Heron r2,0.218
170,802,0.0044,Grover,Low,124,ibm_pittsburgh,45,0.925,27.32,Online,0.000768,0.004562,0.841,Heron r3,0.923
62,1099,0.013,VQE,Low,155,ibm_marrakesh,369,0.974,324.47,Online,0.000997,0.003187,0.931,Heron r2,0.735
34,1383,0.0485,QAOA,Medium,461,ibm_marrakesh,54,0.966,50.03,Online,0.000967,0.003111,0.833,Heron r2,0.314
33,1727,0.0224,Grover,High,185,ibm_kingston,276,0.841,415.73,Online,0.000943,0.003634,0.739,Heron r2,0.599
170,299,0.0265,QuantumFourier,Low,241,ibm_pittsburgh,15,0.846,9.51,Online,0.000808,0.004416,0.947,Heron r3,0.606
155,555,0.0455,BellState,Low,380,ibm_brisbane,296,0.934,462.41,Online,0.000669,0.002926,0.819,Eagle r3,0.285
51,940,0.0219,BellState,High,33,ibm_marrakesh,75,0.943,98.34,Online,0.000943,0.003211,0.975,Heron r2,0.676
23,1508,0.0371,VQE,Medium,230,ibm_fez,164,0.896,160.14,Online,0.001263,0.004637,0.923,Heron r2,0.436
67,1216,0.05,QAOA,Medium,132,ibm_pittsburgh,395,0.784,203.49,Online,0.000776,0.004576,0.925,Heron r3,0.169
106,1855,0.0258,QAOA,Medium,313,ibm_pittsburgh,311,0.975,211.83,Online,0.000776,0.004595,0.754,Heron r3,0.567
129,255,0.047,QuantumFourier,Low,217,ibm_kingston,261,0.83,194.71,Online,0.000969,0.003741,0.938,Heron r2,0.256
44,1699,0.0363,QuantumFourier,Medium,438,ibm_torino,352,0.905,652.92,Online,0.001171,0.020517,0.828,Heron r1,0.401
110,1575,0.0235,QAOA,Medium,172,ibm_torino,27,0.978,31.41,Online,0.001152,0.020467,0.798,Heron r1,0.676
171,353,0.04,QAOA,Medium,147,ibm_pittsburgh,43,0.947,34.32,Online,0.000754,0.004465,0.756,Heron r3,0.429
154,773,0.0122,QuantumFourier,Medium,439,ibm_fez,210,0.948,174.78,Online,0.001329,0.004407,0.872,Heron r2,0.785
126,1525,0.0241,Grover,Low,521,ibm_pittsburgh,225,0.866,364.11,Online,0.00078,0.004596,0.888,Heron r3,0.59
57,1801,0.0376,BellState,Low,227,ibm_marrakesh,208,0.907,383.14,Online,0.000908,0.003271,0.813,Heron r2,0.416
119,731,0.0065,QAOA,Low,314,ibm_kingston,365,0.857,376.35,Online,0.000971,0.003819,0.795,Heron r2,0.803
10,1978,0.0337,Grover,Low,184,ibm_brisbane,70,0.923,119.38,Online,0.000692,0.00288,0.842,Eagle r3,0.505
45,1649,0.012,Grover,Medium,212,ibm_brisbane,333,0.878,506.28,Online,0.000724,0.003138,0.84,Eagle r3,0.734
102,641,0.0386,VQE,Medium,360,ibm_pittsburgh,315,0.943,302.2,Online,0.00081,0.004488,0.721,Heron r3,0.381
44,1768,0.0262,Grover,Medium,355,ibm_pittsburgh,94,0.89,100.58,Online,0.00076,0.004414,0.813,Heron r3,0.598
85,1870,0.0374,VQE,High,52,ibm_marrakesh,224,0.805,235.41,Online,0.000956,0.003316,0.803,Heron r2,0.395
189,1892,0.0387,QuantumFourier,Medium,514,ibm_marrakesh,70,0.842,63.72,Online,0.000916,0.003185,0.836,Heron r2,0.422
73,520,0.0498,Grover,High,492,ibm_fez,67,0.968,122.08,Online,0.001236,0.004748,0.902,Heron r2,0.297
126,1858,0.01,Grover,Medium,165,ibm_fez,320,0.793,618.13,Online,0.00134,0.004486,0.749,Heron r2,0.757
157,1895,0.0156,VQE,Medium,76,ibm_torino,348,0.848,394.63,Online,0.001152,0.01979,0.904,Heron r1,0.68
101,766,0.0195,QuantumFourier,High,208,ibm_fez,225,0.77,319.38,Online,0.001302,0.004633,0.921,Heron r2,0.643
175,1443,0.0409,QuantumFourier,Medium,519,ibm_pittsburgh,6,0.97,8.84,Online,0.000778,0.004647,0.744,Heron r3,0.431
19,1481,0.0065,BellState,High,87,ibm_kingston,255,0.898,212.92,Online,0.000951,0.003778,0.976,Heron r2,0.838
162,1158,0.0059,QAOA,Medium,402,ibm_torino,374,0.779,544.65,Online,0.001166,0.020969,0.8,Heron r1,0.796
23,1651,0.0016,Grover,Low,592,ibm_fez,355,0.928,460.97,Online,0.001332,0.004631,0.775,Heron r2,0.893
194,596,0.0338,QAOA,Low,320,ibm_brisbane,162,0.759,273.31,Online,0.000706,0.003119,0.975,Eagle r3,0.448
96,1372,0.0356,Grover,Medium,495,ibm_pittsburgh,361,0.978,367.5,Online,0.000773,0.004399,0.73,Heron r3,0.418
59,1594,0.0402,Grover,Low,52,ibm_brisbane,88,0.752,155.13,Online,0.000713,0.002964,0.932,Eagle r3,0.376
34,1885,0.0018,QuantumFourier,Medium,474,ibm_brisbane,167,0.778,204.21,Online,0.00067,0.00311,0.92,Eagle r3,0.898
45,986,0.0449,Grover,High,174,ibm_torino,159,0.794,302.82,Online,0.001241,0.019467,0.881,Heron r1,0.308
13,1341,0.0119,QuantumFourier,Low,518,ibm_kingston,98,0.767,109.32,Online,0.001008,0.003727,0.918,Heron r2,0.776
74,345,0.0423,BellState,High,433,ibm_torino,176,0.824,265.2,Online,0.001231,0.020752,0.842,Heron r1,0.346
150,606,0.0128,Grover,Low,268,ibm_brisbane,41,0.805,69.03,Online,0.000704,0.003076,0.778,Eagle r3,0.781
175,603,0.006,QuantumFourier,Medium,289,ibm_kingston,346,0.84,566.31,Online,0.001012,0.003829,0.796,Heron r2,0.812
160,640,0.0212,Grover,Medium,162,ibm_fez,95,0.808,168.7,Online,0.001333,0.00441,0.837,Heron r2,0.66
109,1231,0.0485,VQE,Medium,503,ibm_marrakesh,195,0.818,323.48,Online,0.000932,0.003123,0.854,Heron r2,0.249
126,123,0.0385,VQE,Low,36,ibm_kingston,5,0.866,7.94,Online,0.001006,0.00374,0.872,Heron r2,0.447
45,1114,0.0234,BellState,Low,548,ibm_kingston,22,0.857,32.76,Online,0.000963,0.003667,0.899,Heron r2,0.652
89,769,0.0457,VQE,Medium,162,ibm_kingston,52,0.894,38.27,Online,0.000934,0.003549,0.872,Heron r2,0.339
61,153,0.032,QuantumFourier,Low,378,ibm_kingston,229,0.776,120.9,Online,0.001009,0.003797,0.869,Heron r2,0.464
150,258,0.0357,QuantumFourier,High,341,ibm_pittsburgh,240,0.809,324.23,Online,0.000779,0.004741,0.979,Heron r3,0.413
107,428,0.0207,VQE,Medium,454,ibm_kingston,64,0.94,101.02,Online,0.000953,0.003869,0.911,Heron r2,0.696
55,717,0.0372,BellState,High,291,ibm_pittsburgh,175,0.865,262.06,Online,0.000767,0.004779,0.915,Heron r3,0.419
196,1002,0.0254,Grover,Medium,383,ibm_brisbane,119,0.823,69.37,Online,0.000714,0.00312,0.896,Eagle r3,0.589
116,894,0.0303,QuantumFourier,High,114,ibm_fez,371,0.767,555.98,Online,0.001356,0.004404,0.891,Heron r2,0.455
153,1100,0.025,QAOA,Medium,364,ibm_torino,307,0.973,309.53,Online,0.001216,0.02058,0.701,Heron r1,0.585
96,860,0.0351,Grover,High,90,ibm_torino,279,0.907,274.04,Online,0.001242,0.019035,0.923,Heron r1,0.438
174,1596,0.0365,BellState,Low,488,ibm_marrakesh,303,0.857,599.12,Online,0.000929,0.003253,0.826,Heron r2,0.398
62,245,0.0465,QAOA,Medium,121,ibm_torino,328,0.843,273.92,Online,0.001209,0.020011,0.897,Heron r1,0.253
164,1406,0.0027,VQE,Medium,33,ibm_brisbane,184,0.973,286.56,Online,0.000692,0.002937,0.923,Eagle r3,0.92
162,1482,0.0266,VQE,Medium,32,ibm_pittsburgh,141,0.946,133.32,Online,0.000787,0.004498,0.908,Heron r3,0.593
31,1990,0.0306,VQE,High,588,ibm_marrakesh,314,0.831,425.61,Online,0.000985,0.003106,0.719,Heron r2,0.473
174,234,0.0133,BellState,Low,524,ibm_fez,211,0.944,360.59,Online,0.001273,0.004669,0.978,Heron r2,0.768
116,980,0.0039,QuantumFourier,Low,31,ibm_fez,120,0.809,74.57,Online,0.001304,0.004596,0.718,Heron r2,0.895
35,316,0.0094,QAOA,High,409,ibm_brisbane,383,0.968,680.19,Online,0.000695,0.002895,0.806,Eagle r3,0.776
116,1054,0.0478,Grover,Low,529,ibm_fez,191,0.891,283.16,Online,0.001318,0.004704,0.804,Heron r2,0.28
162,1691,0.0494,Grover,High,488,ibm_brisbane,52,0.796,75.49,Online,0.000723,0.002992,0.736,Eagle r3,0.265
57,1345,0.0033,Grover,High,346,ibm_brisbane,175,0.911,294.23,Online,0.000728,0.002942,0.725,Eagle r3,0.902
128,1134,0.0049,VQE,Low,106,ibm_brisbane,148,0.852,232.16,Online,0.00067,0.003027,0.882,Eagle r3,0.874
158,351,0.0495,Grover,Medium,370,ibm_torino,118,0.865,235.2,Online,0.00124,0.019925,0.826,Heron r1,0.268
147,1180,0.0289,Grover,Low,234,ibm_brisbane,100,0.947,161.33,Online,0.000722,0.003094,0.934,Eagle r3,0.57
70,1072,0.0284,QAOA,Medium,564,ibm_kingston,342,0.81,316.94,Online,0.000962,0.003529,0.754,Heron r2,0.492
56,1772,0.0195,Grover,Low,76,ibm_brisbane,87,0.774,58.38,Online,0.000715,0.002872,0.905,Eagle r3,0.67
189,1438,0.0477,QuantumFourier,Medium,92,ibm_kingston,31,0.899,16.43,Online,0.000942,0.003686,0.883,Heron r2,0.317
124,1705,0.0042,BellState,High,559,ibm_torino,135,0.876,108.93,Online,0.001189,0.019407,0.897,Heron r1,0.899
55,943,0.0231,Grover,Medium,39,ibm_pittsburgh,151,0.793,201.19,Online,0.000761,0.004474,0.949,Heron r3,0.608
17,1354,0.0395,Grover,High,45,ibm_marrakesh,112,0.887,139.68,Online,0.000909,0.003058,0.821,Heron r2,0.409
177,782,0.0185,QuantumFourier,High,420,ibm_marrakesh,136,0.752,69.81,Online,0.000985,0.00319,0.742,Heron r2,0.671
177,276,0.0069,QAOA,High,402,ibm_brisbane,212,0.955,142.67,Online,0.00067,0.00297,0.854,Eagle r3,0.851
59,1031,0.008,QAOA,Medium,375,ibm_pittsburgh,211,0.878,179.98,Online,0.00081,0.004556,0.977,Heron r3,0.822
82,302,0.0239,VQE,High,190,ibm_fez,132,0.871,241.75,Online,0.001282,0.004482,0.708,Heron r2,0.625
131,1690,0.0135,VQE,High,136,ibm_brisbane,119,0.897,124.2,Online,0.00073,0.003001,0.736,Eagle r3,0.771
18,1494,0.0486,BellState,Low,119,ibm_brisbane,353,0.797,469.86,Online,0.000691,0.002977,0.93,Eagle r3,0.2
36,304,0.0069,QuantumFourier,High,433,ibm_torino,54,0.884,97.83,Online,0.001219,0.019881,0.902,Heron r1,0.884
91,305,0.0192,QuantumFourier,Medium,382,ibm_marrakesh,389,0.808,324.46,Online,0.000978,0.003217,0.85,Heron r2,0.609
68,985,0.038,BellState,Low,397,ibm_fez,399,0.885,238.19,Online,0.001309,0.004729,0.738,Heron r2,0.364
38,176,0.0307,BellState,Low,529,ibm_pittsburgh,108,0.928,211.26,Online,0.000778,0.004615,0.984,Heron r3,0.54
87,271,0.0248,QuantumFourier,Medium,460,ibm_fez,92,0.954,60.45,Online,0.001277,0.004653,0.966,Heron r2,0.638
83,1506,0.0103,Grover,Medium,406,ibm_kingston,32,0.831,16.07,Online,0.000934,0.003516,0.949,Heron r2,0.827
91,1359,0.0347,QuantumFourier,Low,32,ibm_kingston,58,0.933,34.5,Online,0.000962,0.003576,0.88,Heron r2,0.5
79,1046,0.0397,QuantumFourier,High,296,ibm_fez,218,0.954,257.6,Online,0.001327,0.004521,0.856,Heron r2,0.399
102,1217,0.031,QuantumFourier,Low,519,ibm_marrakesh,173,0.912,272.48,Online,0.000933,0.003207,0.746,Heron r2,0.518
121,1564,0.0496,QAOA,Low,290,ibm_brisbane,223,0.892,114.94,Online,0.000696,0.002875,0.743,Eagle r3,0.238
183,1186,0.015,QuantumFourier,Medium,275,ibm_fez,49,0.777,60.55,Online,0.001268,0.004729,0.785,Heron r2,0.751
27,582,0.0024,BellState,Low,291,ibm_pittsburgh,363,0.807,352.31,Online,0.000769,0.00463,0.902,Heron r3,0.848
144,1389,0.0132,BellState,Low,285,ibm_kingston,394,0.953,760.76,Online,0.000994,0.003837,0.863,Heron r2,0.721
17,401,0.0166,BellState,High,337,ibm_fez,281,0.796,247.0,Online,0.001342,0.004701,0.905,Heron r2,0.675
39,565,0.0349,VQE,High,382,ibm_torino,120,0.758,197.15,Online,0.001253,0.019436,0.851,Heron r1,0.451
135,751,0.0388,QuantumFourier,Low,103,ibm_fez,146,0.76,210.33,Online,0.001306,0.004751,0.929,Heron r2,0.391
96,1698,0.0056,BellState,Medium,36,ibm_brisbane,256,0.764,304.74,Online,0.00068,0.003108,0.885,Eagle r3,0.82
86,462,0.0455,Grover,High,589,ibm_brisbane,57,0.891,53.92,Online,0.000677,0.003025,0.714,Eagle r3,0.336
32,1642,0.0133,QAOA,Low,521,ibm_torino,52,0.856,55.66,Online,0.001249,0.020001,0.962,Heron r1,0.789
46,974,0.0257,VQE,High,352,ibm_kingston,217,0.819,258.16,Online,0.000999,0.003662,0.883,Heron r2,0.564
107,448,0.0481,Grover,High,411,ibm_fez,271,0.854,482.59,Online,0.001235,0.00442,0.99,Heron r2,0.247
199,1904,0.0319,QuantumFourier,Low,178,ibm_marrakesh,101,0.955,180.42,Online,0.000937,0.003068,0.8,Heron r2,0.532
76,586,0.0177,Grover,Medium,184,ibm_marrakesh,390,0.894,670.72,Online,0.00097,0.003219,0.863,Heron r2,0.647
68,1199,0.0048,QAOA,Low,161,ibm_kingston,303,0.759,360.84,Online,0.000938,0.003836,0.955,Heron r2,0.822
50,1163,0.0155,VQE,Low,440,ibm_fez,294,0.945,565.68,Online,0.001239,0.004375,0.704,Heron r2,0.716
198,1967,0.0159,QAOA,Medium,494,ibm_pittsburgh,257,0.872,432.71,Online,0.000744,0.004652,0.708,Heron r3,0.698
187,1047,0.0358,BellState,High,560,ibm_pittsburgh,264,0.87,140.61,Online,0.000786,0.004693,0.814,Heron r3,0.418
101,1625,0.0336,BellState,Medium,464,ibm_brisbane,235,0.774,454.71,Online,0.000666,0.003095,0.798,Eagle r3,0.435
99,1236,0.0268,QAOA,Low,472,ibm_torino,316,0.798,629.57,Online,0.001157,0.019371,0.867,Heron r1,0.522
42,1385,0.0265,VQE,Low,365,ibm_pittsburgh,167,0.786,144.94,Online,0.000767,0.00448,0.747,Heron r3,0.555
103,1266,0.0492,VQE,High,162,ibm_fez,343,0.822,188.35,Online,0.001264,0.004461,0.911,Heron r2,0.208
129,1690,0.0376,Grover,High,358,ibm_marrakesh,323,0.795,383.06,Online,0.00091,0.003084,0.982,Heron r2,0.365
32,619,0.0251,VQE,Medium,516,ibm_torino,364,0.774,456.55,Online,0.00123,0.020603,0.741,Heron r1,0.53
153,787,0.0227,QAOA,Low,340,ibm_torino,235,0.93,423.01,Online,0.001189,0.020871,0.868,Heron r1,0.626
113,203,0.0316,BellState,Low,227,ibm_pittsburgh,133,0.918,132.9,Online,0.000754,0.004774,0.901,Heron r3,0.519
116,195,0.0014,QuantumFourier,High,264,ibm_pittsburgh,385,0.861,574.62,Online,0.000804,0.004725,0.702,Heron r3,0.868
181,1821,0.0412,QAOA,Low,570,ibm_kingston,202,0.79,174.41,Online,0.001009,0.003803,0.939,Heron r2,0.345
184,355,0.0187,QAOA,High,70,ibm_kingston,277,0.962,389.97,Online,0.000945,0.003724,0.747,Heron r2,0.675
188,1825,0.0397,VQE,High,199,ibm_pittsburgh,300,0.781,341.09,Online,0.000753,0.004672,0.821,Heron r3,0.336
49,1600,0.0339,Grover,Medium,99,ibm_marrakesh,231,0.89,176.19,Online,0.000926,0.003044,0.809,Heron r2,0.459
189,1118,0.0093,QAOA,Low,487,ibm_marrakesh,371,0.758,495.97,Online,0.000944,0.003321,0.762,Heron r2,0.742
145,677,0.0241,Grover,Low,42,ibm_marrakesh,342,0.918,215.9,Online,0.000937,0.003043,0.82,Heron r2,0.574
